Year,Recipient,Demographic_Group,Demographic,Demo Variable,Current Cigarette_V,Current Cigarette_L,Current Cigarette_U,Current Cigarette_E,Current Cigarette_RSE,Current Cigarette_N,Current Smokeless_V,Current Smokeless_L,Current Smokeless_U,Current Smokeless_E,Current Smokeless_RSE,Current Smokeless_N,Current E-cigarette_V,Current E-cigarette_L,Current E-cigarette_U,Current E-cigarette_E,Current E-cigarette_RSE,Current E-cigarette_N,Current Any Tobacco Product_V,Current Any Tobacco Product_L,Current Any Tobacco Product_U,Current Any Tobacco Product_E,Current Any Tobacco Product_RSE,Current Any Tobacco Product_N,Past-Year Quit Attempt_V,Past-Year Quit Attempt_L,Past-Year Quit Attempt_U,Past-Year Quit Attempt_E,Past-Year Quit Attempt_RSE,Past-Year Quit Attempt_N
2023,New York,Age,Age 18 to 24,_AGE_G,3.4,2.4,4.9,0.6,18.8,1227,3.1,1.9,5.0,0.8,25.0,1225,16.2,13.4,19.4,1.5,9.4,1220.0,19.1,16.2,22.4,1.6,8.3,1218.0,,,,,,
2023,New York,Age,Age 25 to 44,_AGE_G,10.9,9.8,12.2,0.6,5.7,4641,2.5,1.9,3.2,0.3,12.8,4651,8.8,7.8,9.9,0.6,6.3,4627.0,19.2,17.7,20.9,0.8,4.1,4600.0,53.1,46.9,59.3,3.2,0.1,279.0
2023,New York,Age,Age 45 to 64,_AGE_G,11.5,10.4,12.8,0.6,5.3,5551,1.0,0.7,1.4,0.2,17.8,5579,3.2,2.5,4.1,0.4,13.0,5553.0,14.2,12.9,15.6,0.7,5.0,5518.0,55.1,49.6,60.5,2.8,0.1,371.0
2023,New York,Age,Age 65 or older,_AGE_G,7.1,5.8,8.6,0.7,10.0,4804,0.8,0.5,1.1,0.2,19.7,4829,0.8,0.5,1.2,0.2,19.4,4787.0,8.4,7.1,10.0,0.7,8.7,4750.0,59.5,48.8,69.3,5.3,0.1,178.0
2023,New York,Education (4 Level),Did not graduate High School,_EDUCAG,19.1,16.2,22.3,1.6,8.3,1264,2.1,1.3,3.4,0.5,25.5,1273,5.3,3.7,7.3,0.9,17.1,1258.0,23.3,20.2,26.8,1.7,7.2,1253.0,54.8,45.5,63.8,4.7,0.1,132.0
2023,New York,Education (4 Level),Graduated High School,_EDUCAG,11.7,10.3,13.3,0.8,6.6,3504,2.4,1.8,3.1,0.3,14.3,3516,8.8,7.5,10.3,0.7,8.2,3491.0,19.6,17.8,21.7,1.0,5.1,3467.0,56.7,49.7,63.5,3.6,0.1,282.0
2023,New York,Education (4 Level),Attended College or Technical School,_EDUCAG,10.1,8.9,11.4,0.6,6.2,3552,1.9,1.3,2.9,0.4,20.7,3565,6.5,5.3,7.8,0.6,9.8,3542.0,16.8,15.1,18.6,0.9,5.2,3525.0,55.4,49.0,61.7,3.3,0.1,242.0
2023,New York,Education (4 Level),Graduated from College or Technical School,_EDUCAG,3.9,3.4,4.5,0.3,7.0,7775,1.0,0.7,1.3,0.1,14.4,7800,4.2,3.5,4.9,0.4,8.6,7768.0,8.2,7.3,9.1,0.4,5.5,7718.0,54.5,47.3,61.6,3.7,0.1,195.0
2023,New York,Education (2 Level),Less than college/technical school graduate,_ED_LVL,12.4,11.5,13.5,0.5,4.1,8320,2.1,1.7,2.6,0.2,11.0,8354,7.2,6.4,8.0,0.4,5.9,8291.0,19.2,18.0,20.4,0.6,3.3,8245.0,55.9,50.2,61.4,2.9,0.1,414.0
2023,New York,Education (2 Level),Graduate from college/technical school,_ED_LVL,3.9,3.4,4.5,0.3,7.0,7775,1.0,0.7,1.3,0.1,14.4,7800,4.2,3.5,4.9,0.4,8.6,7768.0,8.2,7.3,9.1,0.4,5.5,7718.0,55.1,50.2,59.9,2.5,0.1,437.0
2023,New York,Frequent Mental Distress,No,_MENT14D,8.5,7.8,9.2,0.4,4.2,13679,1.6,1.3,2.0,0.2,10.5,13719,4.9,4.3,5.5,0.3,6.0,13638.0,13.5,12.6,14.4,0.5,3.4,13556.0,55.2,50.7,59.6,2.3,0.0,639.0
2023,New York,Frequent Mental Distress,Yes,_MENT14D,14.2,12.3,16.4,1.1,7.4,2149,2.2,1.5,3.3,0.4,20.0,2159,13.8,11.7,16.4,1.2,8.6,2146.0,25.6,22.9,28.4,1.4,5.4,2139.0,57.8,49.8,65.5,4.0,0.1,197.0
2023,New York,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,1606,4.5,3.3,6.2,0.7,16.3,1594,14.7,12.2,17.6,1.4,9.3,1574.0,100.0,100.0,100.0,0.0,0.0,1606.0,,,,,,
2023,New York,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,4201,2.1,1.5,3.1,0.4,19.2,4186,9.4,8.2,10.8,0.7,7.1,4162.0,11.3,9.9,12.9,0.8,6.8,4160.0,,,,,,
2023,New York,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,10416,1.0,0.8,1.3,0.1,11.4,10377,3.6,3.1,4.2,0.3,8.4,10328.0,4.4,3.8,5.1,0.3,7.2,10310.0,,,,,,
2019,North Carolina,Total Population,Total Population,,18.5,17.0,20.0,0.8,4.1,4131,5.1,4.3,6.0,0.4,8.5,4146,,,,,,,,,,,,,57.1,52.6,61.5,2.3,0.1,384.0
2019,North Carolina,Sex,Male,_SEX,20.7,18.6,23.1,1.1,5.5,1909,8.7,7.3,10.4,0.8,9.1,1918,,,,,,,,,,,,,57.8,51.5,63.7,3.1,0.1,198.0
2019,North Carolina,Sex,Female,_SEX,16.4,14.6,18.4,1.0,6.0,2222,1.8,1.2,2.6,0.4,20.4,2228,,,,,,,,,,,,,56.4,49.8,62.8,3.3,0.1,186.0
2019,North Carolina,Race,"White, Non-Hispanic",_IMPRACE,18.8,17.0,20.7,0.9,5.0,2660,5.9,4.8,7.1,0.6,10.0,2666,,,,,,,,,,,,,51.2,45.6,56.8,2.9,0.1,212.0
2019,North Carolina,Race,"Black, Non-Hispanic",_IMPRACE,19.5,16.5,22.9,1.6,8.3,827,3.2,2.1,4.9,0.7,21.2,829,,,,,,,,,,,,,68.1,59.1,75.9,4.3,0.1,106.0
2019,North Carolina,Race,"Asian, Non-Hispanic",_IMPRACE,,1.1,18.9,3.6,74.7,55,,2.6,20.3,4.0,52.9,55,,,,,,,,,,,,,,,,,,
2019,North Carolina,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,24.5,16.1,35.4,5.0,20.2,105,14.3,8.0,24.4,4.1,28.7,107,,,,,,,,,,,,,,,,,,
2019,North Carolina,Race,Hispanic,_IMPRACE,10.3,7.5,14.0,1.6,15.8,383,,0.3,2.4,0.5,53.1,385,,,,,,,,,,,,,,,,,,
2019,North Carolina,Race,"Other race, Non-Hispanic",_IMPRACE,30.0,19.7,42.9,6.0,20.0,101,,2.9,14.6,2.8,41.6,104,,,,,,,,,,,,,,,,,,
2019,North Carolina,Age,Age 18 to 24,_AGE_G,15.6,11.5,20.8,2.4,15.2,326,9.3,6.2,13.7,1.9,20.2,328,,,,,,,,,,,,,,,,,,
2019,North Carolina,Age,Age 25 to 44,_AGE_G,22.8,20.1,25.8,1.5,6.4,1166,4.7,3.5,6.2,0.7,14.8,1170,,,,,,,,,,,,,60.6,53.3,67.5,3.6,0.1,146.0
2019,North Carolina,Age,Age 45 to 64,_AGE_G,20.4,18.0,23.0,1.3,6.2,1476,4.5,3.4,6.1,0.7,15.0,1478,,,,,,,,,,,,,53.6,46.7,60.4,3.5,0.1,154.0
2019,North Carolina,Age,Age 65 or older,_AGE_G,10.6,8.5,13.2,1.2,11.3,1163,4.0,2.8,5.7,0.7,18.5,1170,,,,,,,,,,,,,45.5,34.3,57.1,5.9,0.2,54.0
2019,North Carolina,Education (4 Level),Did not graduate High School,_EDUCAG,28.4,23.3,34.1,2.8,9.8,387,7.8,5.1,11.7,1.7,21.4,386,,,,,,,,,,,,,55.6,44.1,66.5,5.8,0.1,55.0
2019,North Carolina,Education (4 Level),Graduated High School,_EDUCAG,24.1,21.0,27.4,1.6,6.7,974,7.6,5.8,9.8,1.0,13.1,978,,,,,,,,,,,,,57.3,49.7,64.7,3.8,0.1,128.0
2019,North Carolina,Education (4 Level),Attended College or Technical School,_EDUCAG,19.7,17.2,22.5,1.4,6.9,1224,4.4,3.2,6.0,0.7,16.3,1233,,,,,,,,,,,,,59.0,51.3,66.3,3.9,0.1,143.0
2019,North Carolina,Education (4 Level),Graduated from College or Technical School,_EDUCAG,7.1,5.9,8.7,0.7,10.0,1537,2.3,1.6,3.3,0.4,18.6,1540,,,,,,,,,,,,,52.6,42.5,62.4,5.2,0.1,57.0
2019,North Carolina,Education (2 Level),Less than college/technical school graduate,_ED_LVL,22.9,21.0,24.9,1.0,4.3,2585,6.2,5.1,7.4,0.6,9.3,2597,,,,,,,,,,,,,56.7,50.3,62.9,3.2,0.1,183.0
2019,North Carolina,Education (2 Level),Graduate from college/technical school,_ED_LVL,7.1,5.9,8.7,0.7,10.0,1537,2.3,1.6,3.3,0.4,18.6,1540,,,,,,,,,,,,,57.5,51.2,63.6,3.2,0.1,200.0
2019,North Carolina,Frequent Mental Distress,No,_MENT14D,15.9,14.4,17.5,0.8,4.8,3548,4.9,4.1,5.9,0.5,9.4,3559,,,,,,,,,,,,,56.1,50.8,61.2,2.7,0.1,286.0
2019,North Carolina,Frequent Mental Distress,Yes,_MENT14D,32.8,28.1,37.9,2.5,7.6,519,6.1,4.1,9.0,1.2,20.4,521,,,,,,,,,,,,,61.2,52.3,69.5,4.4,0.1,88.0
2019,North Carolina,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,681,8.5,6.2,11.6,1.3,15.8,679,,,,,,,,,,,,,,,,,,
2019,North Carolina,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,1067,6.6,4.9,8.8,1.0,15.2,1063,,,,,,,,,,,,,,,,,,
2019,North Carolina,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,2383,3.3,2.5,4.2,0.4,13.4,2381,,,,,,,,,,,,,,,,,,
2020,North Carolina,Total Population,Total Population,,16.5,15.3,17.8,0.6,3.8,5590,3.9,3.3,4.6,0.3,8.5,5609,,,,,,,,,,,,,53.1,48.9,57.2,2.1,0.1,451.0
2020,North Carolina,Sex,Male,_SEX,18.8,16.9,20.8,1.0,5.3,2524,7.2,6.0,8.6,0.7,9.1,2533,,,,,,,,,,,,,53.2,47.4,58.9,2.9,0.1,232.0
2020,North Carolina,Sex,Female,_SEX,14.4,12.9,16.1,0.8,5.5,3066,0.8,0.5,1.3,0.2,21.7,3076,,,,,,,,,,,,,53.0,47.0,58.8,3.0,0.1,219.0
2020,North Carolina,Race,"White, Non-Hispanic",_IMPRACE,17.1,15.6,18.7,0.8,4.5,3692,4.8,4.0,5.7,0.4,9.3,3701,,,,,,,,,,,,,47.5,42.6,52.4,2.5,0.1,275.0
2020,North Carolina,Race,"Black, Non-Hispanic",_IMPRACE,17.4,14.4,20.7,1.6,9.2,1025,,0.7,2.7,0.5,33.2,1030,,,,,,,,,,,,,61.9,52.1,70.8,4.8,0.1,97.0
2020,North Carolina,Race,"Asian, Non-Hispanic",_IMPRACE,,4.2,19.2,3.6,39.0,82,,1.8,18.6,3.7,61.0,81,,,,,,,,,,,,,,,,,,
2020,North Carolina,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,30.2,21.1,41.2,5.2,17.1,146,6.8,3.8,11.9,2.0,29.2,149,,,,,,,,,,,,,,,,,,
2020,North Carolina,Race,Hispanic,_IMPRACE,8.9,6.4,12.4,1.5,16.8,517,,1.2,5.0,0.9,35.8,519,,,,,,,,,,,,,,,,,,
2020,North Carolina,Race,"Other race, Non-Hispanic",_IMPRACE,22.7,14.6,33.5,4.8,21.3,128,,0.2,3.1,0.5,75.3,129,,,,,,,,,,,,,,,,,,
2020,North Carolina,Age,Age 18 to 24,_AGE_G,8.4,5.9,11.9,1.5,17.8,380,3.3,1.9,5.6,0.9,27.8,382,,,,,,,,,,,,,,,,,,
2020,North Carolina,Age,Age 25 to 44,_AGE_G,20.3,17.9,22.9,1.3,6.3,1514,4.8,3.6,6.3,0.7,14.0,1521,,,,,,,,,,,,,56.3,49.3,63.0,3.5,0.1,158.0
2020,North Carolina,Age,Age 45 to 64,_AGE_G,19.8,17.6,22.1,1.1,5.8,1983,4.3,3.3,5.7,0.6,14.0,1992,,,,,,,,,,,,,51.8,45.3,58.2,3.3,0.1,186.0
2020,North Carolina,Age,Age 65 or older,_AGE_G,10.5,8.8,12.4,0.9,8.9,1713,2.3,1.5,3.4,0.5,20.4,1714,,,,,,,,,,,,,44.4,35.6,53.5,4.6,0.1,85.0
2020,North Carolina,Education (4 Level),Did not graduate High School,_EDUCAG,27.6,22.8,33.0,2.6,9.5,509,5.0,3.2,7.9,1.2,23.4,511,,,,,,,,,,,,,61.1,50.2,71.0,5.4,0.1,79.0
2020,North Carolina,Education (4 Level),Graduated High School,_EDUCAG,21.1,18.6,23.8,1.3,6.2,1420,5.3,4.1,7.0,0.7,13.9,1425,,,,,,,,,,,,,49.6,42.9,56.4,3.5,0.1,147.0
2020,North Carolina,Education (4 Level),Attended College or Technical School,_EDUCAG,17.7,15.6,20.0,1.1,6.3,1545,3.7,2.7,5.0,0.6,15.4,1550,,,,,,,,,,,,,50.4,43.7,57.1,3.4,0.1,149.0
2020,North Carolina,Education (4 Level),Graduated from College or Technical School,_EDUCAG,6.2,5.0,7.5,0.6,10.2,2097,2.1,1.4,3.0,0.4,19.7,2104,,,,,,,,,,,,,57.0,46.5,66.9,5.3,0.1,74.0
2020,North Carolina,Education (2 Level),Less than college/technical school graduate,_ED_LVL,20.6,19.0,22.3,0.8,4.1,3474,4.5,3.8,5.5,0.4,9.5,3486,,,,,,,,,,,,,54.0,48.0,59.8,3.0,0.1,226.0
2020,North Carolina,Education (2 Level),Graduate from college/technical school,_ED_LVL,6.2,5.0,7.5,0.6,10.2,2097,2.1,1.4,3.0,0.4,19.7,2104,,,,,,,,,,,,,52.0,46.2,57.6,2.9,0.1,223.0
2020,North Carolina,Frequent Mental Distress,No,_MENT14D,14.4,13.2,15.7,0.6,4.5,4804,3.9,3.2,4.6,0.4,9.2,4820,,,,,,,,,,,,,51.3,46.5,56.1,2.5,0.1,327.0
2020,North Carolina,Frequent Mental Distress,Yes,_MENT14D,29.1,25.1,33.6,2.2,7.4,700,3.8,2.3,6.3,1.0,25.5,701,,,,,,,,,,,,,58.5,49.8,66.7,4.4,0.1,112.0
2020,North Carolina,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,861,7.9,6.0,10.4,1.1,14.2,857,,,,,,,,,,,,,,,,,,
2020,North Carolina,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,1435,4.0,2.9,5.6,0.7,16.8,1433,,,,,,,,,,,,,,,,,,
2020,North Carolina,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,3294,2.7,2.1,3.6,0.4,13.6,3291,,,,,,,,,,,,,,,,,,
2021,North Carolina,Total Population,Total Population,,14.4,13.2,15.7,0.7,4.5,4824,3.9,3.2,4.8,0.4,10.0,4844,6.8,5.9,7.9,0.5,7.4,4836.0,21.2,19.7,22.8,0.8,3.7,4819.0,,,,,,
2021,North Carolina,Sex,Male,_SEX,17.8,15.9,20.0,1.0,5.8,2247,6.0,4.9,7.4,0.6,10.4,2259,7.3,6.0,8.9,0.7,10.1,2255.0,26.0,23.8,28.4,1.2,4.6,2248.0,,,,,,
2021,North Carolina,Sex,Female,_SEX,11.2,9.7,12.9,0.8,7.2,2577,2.0,1.2,3.2,0.5,24.0,2585,6.3,5.1,7.8,0.7,10.9,2581.0,16.7,14.8,18.8,1.0,6.1,2571.0,,,,,,
2021,North Carolina,Race,"White, Non-Hispanic",_IMPRACE,14.4,12.9,16.1,0.8,5.5,3140,5.1,4.1,6.3,0.6,11.2,3154,8.0,6.7,9.4,0.7,8.5,3150.0,22.8,20.9,24.7,1.0,4.3,3140.0,,,,,,
2021,North Carolina,Race,"Black, Non-Hispanic",_IMPRACE,17.0,13.9,20.6,1.7,10.0,887,1.8,1.1,2.9,0.4,24.6,892,4.2,2.8,6.4,0.9,21.1,891.0,20.1,16.9,23.9,1.8,8.9,887.0,,,,,,
2021,North Carolina,Race,"Asian, Non-Hispanic",_IMPRACE,,2.6,17.3,3.4,48.7,77,,1.4,16.0,3.1,62.2,75,,0.1,5.6,0.8,100.2,75.0,,4.1,19.9,3.8,40.7,75.0,,,,,,
2021,North Carolina,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,34.7,22.5,49.4,7.0,20.2,142,,3.7,19.9,3.9,43.2,142,,7.3,36.4,7.3,41.8,141.0,53.3,39.3,66.8,7.2,13.5,141.0,,,,,,
2021,North Carolina,Race,Hispanic,_IMPRACE,8.5,6.0,12.0,1.5,17.8,467,,0.2,1.5,0.3,47.8,470,4.4,2.5,7.6,1.3,28.5,468.0,11.7,8.6,15.8,1.8,15.5,465.0,,,,,,
2021,North Carolina,Race,"Other race, Non-Hispanic",_IMPRACE,10.7,6.2,17.7,2.9,26.8,111,0.0,0.0,0.0,0.0,,111,,2.9,17.3,3.4,46.3,111.0,17.3,10.6,27.1,4.2,24.1,111.0,,,,,,
2021,North Carolina,Age,Age 18 to 24,_AGE_G,7.9,5.1,12.0,1.7,21.8,314,,1.8,6.1,1.0,31.2,315,20.3,15.5,26.0,2.7,13.3,315.0,24.8,19.6,30.9,2.9,11.7,315.0,,,,,,
2021,North Carolina,Age,Age 25 to 44,_AGE_G,19.1,16.6,21.8,1.3,6.9,1432,4.3,3.1,6.0,0.7,16.4,1436,8.0,6.4,9.9,0.9,11.1,1432.0,25.2,22.5,28.1,1.4,5.7,1430.0,,,,,,
2021,North Carolina,Age,Age 45 to 64,_AGE_G,16.3,14.1,18.7,1.2,7.2,1647,4.0,3.1,5.3,0.6,13.8,1652,4.7,3.6,6.1,0.6,13.5,1651.0,21.9,19.5,24.5,1.3,5.9,1645.0,,,,,,
2021,North Carolina,Age,Age 65 or older,_AGE_G,8.5,6.9,10.4,0.9,10.3,1431,3.5,2.0,6.1,1.0,28.3,1441,,0.4,2.2,0.4,42.0,1438.0,12.4,10.0,15.2,1.3,10.6,1429.0,,,,,,
2021,North Carolina,Education (4 Level),Did not graduate High School,_EDUCAG,26.7,21.4,32.8,2.9,10.9,437,,3.3,11.7,2.0,32.3,438,7.8,5.0,12.0,1.8,22.7,437.0,34.8,28.9,41.3,3.2,9.1,436.0,,,,,,
2021,North Carolina,Education (4 Level),Graduated High School,_EDUCAG,18.7,16.1,21.6,1.4,7.5,1128,5.4,4.0,7.3,0.8,15.5,1132,9.3,7.3,11.8,1.2,12.4,1130.0,27.5,24.4,30.9,1.7,6.0,1128.0,,,,,,
2021,North Carolina,Education (4 Level),Attended College or Technical School,_EDUCAG,14.2,12.2,16.5,1.1,7.7,1285,2.9,2.0,4.2,0.5,18.2,1293,7.6,5.9,9.7,1.0,12.6,1291.0,20.8,18.3,23.6,1.3,6.4,1284.0,,,,,,
2021,North Carolina,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.9,4.8,7.2,0.6,10.3,1954,2.8,2.1,3.8,0.4,15.4,1962,3.4,2.5,4.5,0.5,14.5,1959.0,10.5,9.0,12.1,0.8,7.7,1952.0,,,,,,
2021,North Carolina,Education (2 Level),Less than college/technical school graduate,_ED_LVL,17.9,16.3,19.7,0.9,4.9,2850,4.4,3.5,5.6,0.5,11.9,2863,8.3,7.0,9.7,0.7,8.3,2858.0,25.7,23.7,27.8,1.0,4.1,2848.0,,,,,,
2021,North Carolina,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.9,4.8,7.2,0.6,10.3,1954,2.8,2.1,3.8,0.4,15.4,1962,3.4,2.5,4.5,0.5,14.5,1959.0,10.5,9.0,12.1,0.8,7.7,1952.0,,,,,,
2021,North Carolina,Frequent Mental Distress,No,_MENT14D,13.1,11.8,14.5,0.7,5.3,4137,3.8,3.0,4.7,0.4,11.3,4156,5.7,4.8,6.8,0.5,9.0,4151.0,18.9,17.4,20.6,0.8,4.4,4132.0,,,,,,
2021,North Carolina,Frequent Mental Distress,Yes,_MENT14D,22.5,18.8,26.8,2.0,9.0,610,5.2,3.5,7.8,1.1,20.7,611,13.1,10.0,17.0,1.8,13.5,608.0,34.8,30.2,39.6,2.4,6.9,610.0,,,,,,
2021,North Carolina,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,652,8.0,5.7,11.1,1.4,17.0,652,18.3,14.7,22.5,2.0,10.9,651.0,100.0,100.0,100.0,0.0,0.0,652.0,,,,,,
2021,North Carolina,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,1272,4.7,3.4,6.4,0.8,16.1,1272,10.1,8.0,12.6,1.2,11.5,1271.0,14.1,11.8,16.9,1.3,9.3,1271.0,,,,,,
2021,North Carolina,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,2900,2.5,1.7,3.5,0.5,18.3,2897,2.7,1.9,3.7,0.5,17.0,2892.0,5.1,4.0,6.5,0.6,12.3,2893.0,,,,,,
2022,North Carolina,Total Population,Total Population,,14.5,13.0,16.1,0.8,5.6,4291,3.4,2.8,4.3,0.4,10.8,4303,7.9,6.9,9.2,0.6,7.4,4308.0,21.7,20.0,23.5,0.9,4.1,4272.0,,,,,,
2022,North Carolina,Sex,Male,_SEX,15.4,13.3,17.7,1.1,7.2,2014,5.5,4.3,7.0,0.7,12.4,2026,9.2,7.7,11.1,0.9,9.3,2027.0,24.8,22.4,27.4,1.3,5.2,2008.0,,,,,,
2022,North Carolina,Sex,Female,_SEX,13.6,11.5,16.1,1.2,8.6,2277,1.5,1.0,2.3,0.3,21.7,2277,6.7,5.3,8.5,0.8,12.0,2281.0,18.9,16.6,21.5,1.3,6.6,2264.0,,,,,,
2022,North Carolina,Race,"White, Non-Hispanic",_IMPRACE,14.7,12.8,16.8,1.0,6.9,2775,3.6,2.9,4.6,0.4,11.9,2789,8.7,7.3,10.3,0.8,8.9,2791.0,22.6,20.5,24.9,1.1,4.9,2771.0,,,,,,
2022,North Carolina,Race,"Black, Non-Hispanic",_IMPRACE,15.7,12.6,19.5,1.8,11.2,761,,1.7,5.9,1.0,31.6,761,5.1,3.3,7.8,1.1,22.0,758.0,19.8,16.3,23.8,1.9,9.6,754.0,,,,,,
2022,North Carolina,Race,"Asian, Non-Hispanic",_IMPRACE,,1.5,17.4,3.4,64.1,83,0.0,0.0,0.0,0.0,,84,,1.6,14.3,2.8,55.6,85.0,,4.6,22.7,4.4,41.0,82.0,,,,,,
2022,North Carolina,Race,"American Indian/Alaskan Native, Non-Hispanic",_IMPRACE,30.0,20.1,42.3,5.7,19.1,161,,4.3,20.2,3.8,40.0,160,,8.1,30.7,5.7,34.3,161.0,40.9,29.7,53.0,6.0,14.8,161.0,,,,,,
2022,North Carolina,Race,Hispanic,_IMPRACE,8.6,6.0,12.2,1.6,18.1,430,,0.9,3.9,0.7,38.1,430,6.8,4.5,10.2,1.4,20.9,433.0,14.8,11.3,19.1,2.0,13.4,425.0,,,,,,
2022,North Carolina,Race,"Other race, Non-Hispanic",_IMPRACE,,10.4,39.2,7.4,34.4,81,,2.2,18.3,3.6,55.3,79,,6.5,25.4,4.7,35.0,80.0,39.1,24.7,55.6,8.2,20.9,79.0,,,,,,
2022,North Carolina,Age,Age 18 to 24,_AGE_G,13.6,9.4,19.2,2.5,18.2,331,,2.4,8.0,1.4,30.6,331,21.3,16.5,26.9,2.6,12.4,333.0,29.0,23.4,35.4,3.1,10.6,327.0,,,,,,
2022,North Carolina,Age,Age 25 to 44,_AGE_G,16.8,14.0,20.1,1.5,9.1,1298,4.0,2.8,5.9,0.8,19.2,1307,11.5,9.3,14.1,1.2,10.7,1306.0,26.6,23.5,30.0,1.7,6.3,1296.0,,,,,,
2022,North Carolina,Age,Age 45 to 64,_AGE_G,15.5,13.1,18.3,1.3,8.5,1514,3.4,2.4,4.6,0.5,16.2,1513,4.0,2.7,5.8,0.8,19.4,1515.0,20.5,17.8,23.4,1.4,6.9,1507.0,,,,,,
2022,North Carolina,Age,Age 65 or older,_AGE_G,10.1,7.5,13.5,1.5,15.2,1148,2.1,1.3,3.5,0.5,24.8,1152,1.4,0.9,2.3,0.4,25.6,1154.0,12.8,9.9,16.3,1.6,12.6,1142.0,,,,,,
2022,North Carolina,Education (4 Level),Did not graduate High School,_EDUCAG,28.1,21.1,36.3,3.9,13.9,347,6.0,3.4,10.1,1.7,27.7,350,,4.7,15.2,2.6,30.4,350.0,34.5,27.3,42.6,3.9,11.4,345.0,,,,,,
2022,North Carolina,Education (4 Level),Graduated High School,_EDUCAG,17.3,14.3,20.7,1.6,9.5,951,4.0,2.8,5.5,0.7,16.8,949,9.8,7.7,12.4,1.2,12.3,953.0,26.5,23.0,30.3,1.9,7.0,944.0,,,,,,
2022,North Carolina,Education (4 Level),Attended College or Technical School,_EDUCAG,15.6,13.2,18.4,1.3,8.4,1234,3.7,2.5,5.6,0.8,20.8,1236,9.4,7.5,11.8,1.1,11.5,1237.0,23.5,20.7,26.6,1.5,6.4,1232.0,,,,,,
2022,North Carolina,Education (4 Level),Graduated from College or Technical School,_EDUCAG,5.4,4.2,6.9,0.7,12.4,1745,1.7,1.2,2.4,0.3,18.5,1754,4.3,3.3,5.6,0.6,13.6,1754.0,10.5,8.9,12.4,0.9,8.5,1737.0,,,,,,
2022,North Carolina,Education (2 Level),Less than college/technical school graduate,_ED_LVL,18.3,16.3,20.6,1.1,6.0,2532,4.2,3.3,5.3,0.5,12.3,2535,9.4,8.0,11.1,0.8,8.5,2540.0,26.5,24.2,28.9,1.2,4.5,2521.0,,,,,,
2022,North Carolina,Education (2 Level),Graduate from college/technical school,_ED_LVL,5.4,4.2,6.9,0.7,12.4,1745,1.7,1.2,2.4,0.3,18.5,1754,4.3,3.3,5.6,0.6,13.6,1754.0,10.5,8.9,12.4,0.9,8.5,1737.0,,,,,,
2022,North Carolina,Frequent Mental Distress,No,_MENT14D,11.6,10.2,13.1,0.7,6.4,3613,3.0,2.4,3.9,0.4,13.1,3623,6.2,5.2,7.4,0.5,8.6,3630.0,18.2,16.5,19.9,0.9,4.7,3596.0,,,,,,
2022,North Carolina,Frequent Mental Distress,Yes,_MENT14D,29.3,23.6,35.6,3.1,10.5,599,5.5,3.7,8.2,1.1,20.0,600,17.0,12.8,22.2,2.4,14.1,599.0,40.0,34.1,46.1,3.1,7.7,598.0,,,,,,
2022,North Carolina,Cigarette Use History,Current smoker,_SMOKER3,,100.0,100.0,0.0,0.0,561,6.5,4.0,10.4,1.6,24.4,556,21.5,16.5,27.5,2.8,13.0,555.0,100.0,100.0,100.0,0.0,0.0,561.0,,,,,,
2022,North Carolina,Cigarette Use History,Former smoker,_SMOKER3,,0.0,0.0,0.0,,1142,3.8,2.6,5.6,0.7,19.5,1135,10.2,8.2,12.7,1.1,11.1,1135.0,13.6,11.3,16.4,1.3,9.6,1135.0,,,,,,
2022,North Carolina,Cigarette Use History,Never smoker,_SMOKER3,,0.0,0.0,0.0,,2588,2.6,1.9,3.4,0.4,14.6,2576,3.7,2.9,4.7,0.5,12.5,2581.0,6.1,5.0,7.3,0.6,9.5,2571.0,,,,,,
2023,North Carolina,Total Population,Total Population,,13.2,11.6,15.0,0.8,6.4,3939,3.4,2.7,4.3,0.4,11.5,3956,8.4,7.1,9.9,0.7,8.3,3949.0,21.7,19.8,23.7,1.0,4.7,3927.0,,,,,,
